Model,auuc_mean,auuc_std,qini_mean,qini_std,lift_30_mean,lift_30_std,krcc_mean,krcc_std,latency_ms_mean,latency_ms_std
CFR-MMD + ZILN + RespRank,0.013635452903523942,0.15977613002615237,0.014384638545411338,0.16325980295725512,0.7940354883670807,0.5169404065989738,-0.002402856159058229,0.07343284144046891,0.0012371043793476233,0.00014334783643600452,2.3169005036354067,0.04467183419632574
CFR-MMD + RERUM + ZILN + UpliftRank + RespRank,0.20479358533384065,0.09485485731312035,0.2015900538787488,0.09530857500579042,0.9802892327308654,0.36147130333175254,0.1040985143951898,0.04527767152768858,0.0012287021203660562,0.00026201330110637785,2.5665655586454603,0.26245248417729644
CFR-WASS,0.038056124323154014,0.08709479897389474,0.0385615486301215,0.08716939929992185,0.5029375553131104,0.6281267710553062,,,0.0006232478986129414,8.790474895862207e-05,192.24182758861122,0.0053950700273118725
CFR-WASS + ZILN,-0.030987521898265154,0.19041875466598257,-0.031024061044105426,0.19266980984172966,0.6944508016109466,0.6264680340884737,-0.012322585644056114,0.13370436206997965,0.0012348203755600399,0.00011558605073372106,2.438092548317379,0.035032563825299075
CFR-WASS + ZILN + Focal,0.13779692787456793,0.15306659477362888,0.14292140121850033,0.15669237464114041,1.0264029383659363,0.3433930230233458,0.04624169092358095,0.05067788133399204,0.0012792068366617895,0.00023363805787855025,2.9806733051935836,0.8005896315821085
CFR-WASS + ZILN + Focal + WR,0.0346267342341072,0.16798101227757373,0.03440580688041355,0.17062306847389289,0.7533188343048096,0.4651008495787422,0.015830496721175,0.09978072739756919,0.0012081631322471277,0.00011016580063465384,2.2238402128219605,0.044659139024536706
TARNet + RERUM,0.024221738789723397,0.17058864703598342,0.022396164531380085,0.17140110731292882,0.7373726963996887,0.4445414344102572,0.022739913556689247,0.07504812121005384,0.0013204264216614065,0.0001584715554067882,2.3111494017971888,0.08495717050752129
DragonNet + RERUM,0.04227543603066633,0.22258125104574533,0.043643196081132,0.22573759282077832,0.6400764644145965,0.6224314894782353,0.010678693063785053,0.09229864410330592,0.001191389951259984,0.00017048080284209031,2.3085053059789873,0.04336605131652419
CFR-MMD + RERUM,0.20479358533384065,0.09485485731312035,0.2015900538787488,0.09530857500579042,0.9802892327308654,0.36147130333175254,0.1040985143951898,0.04527767152768858,0.0012010050016899364,6.78073536198978e-05,2.5665655586454603,0.26245248417729644
CFR-WASS + ZILN + Focal + GTI,0.06940589179737944,0.14574739400707867,0.06933052188835769,0.1451354394754452,0.5366959393024444,0.41242641908355876,0.007444648670774291,0.09450234287313986,0.0015699480609570864,0.0002375580129580279,2.178328128655751,0.03315739737999275
